case_name,docket_number,date_filed,court,payment_found,payment_amount,outcome,url
"Armstrong v. Motorola, Inc. (N.D. Ill. 1964)",No. 54 C 19,1964-05-14,,0,,unknown,https://www.courtlistener.com/opinion/8760535/armstrong-v-motorola-inc/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
"Adler Enterprises, Inc. v. Carson, Pirie, Scott & Co. (N.D. Ill. 1963)",Civ. A. No. 61 C 1744,1963-04-17,,0,,unknown,https://www.courtlistener.com/opinion/8755835/adler-enterprises-inc-v-carson-pirie-scott-co/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
"Eversharp, Inc. v. Fisher Pen Co. (N.D. Ill. 1961)",Civ. A. 56 C 77,1961-11-07,,0,,unknown,https://www.courtlistener.com/opinion/1417880/eversharp-inc-v-fisher-pen-co/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
"Consolidated Electrodynamics Corporation, a Corporation v. Midwestern Instruments, Inc., a Corporation (10th Cir. 1958)",5852_1,1958-10-24,,0,,unknown,https://www.courtlistener.com/opinion/246453/consolidated-electrodynamics-corporation-a-corporation-v-midwestern/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
Clapper v. Original Tractor Cab Company (S.D. Ind. 1958),Civ. 2255,1958-07-09,,0,,unknown,https://www.courtlistener.com/opinion/1751069/clapper-v-original-tractor-cab-company/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
Sel-O-Rak Corp. v. Henry Hanger & Display Fixture Corp. (S.D. Fla. 1958),Civ. 4843-M,1958-02-26,,0,,unknown,https://www.courtlistener.com/opinion/2343793/sel-o-rak-corp-v-henry-hanger-display-fixture-corp/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
Wing Engineering Corp. v. United States (Ct. Cl. 1957),Nos. 49768 and 93-53,1957-05-08,,0,,unknown,https://www.courtlistener.com/opinion/8613012/wing-engineering-corp-v-united-states/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
Rayco Manufacturing Co. v. Chicopee Manufacturing Corp. (S.D.N.Y. 1957),,1957-01-22,,0,,unknown,https://www.courtlistener.com/opinion/1875076/rayco-manufacturing-co-v-chicopee-manufacturing-corp/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
United States v. Bearing Distributors Co. (W.D. Mo. 1955),No. 6895,1955-10-31,,0,,unknown,https://www.courtlistener.com/opinion/9052268/united-states-v-bearing-distributors-co/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
"Bristol Laboratories, Inc. v. Schenley Laboratories, Inc. (S.D. Ind. 1953)",Civ. No. 3033,1953-09-17,,0,,unknown,https://www.courtlistener.com/opinion/8735274/bristol-laboratories-inc-v-schenley-laboratories-inc/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
"Q-Tips, Inc. v. Johnson & Johnson (D.N.J. 1952)","Civ. A. 10415, 28449",1952-11-20,,0,,unknown,https://www.courtlistener.com/opinion/1417414/q-tips-inc-v-johnson-johnson/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
Lámar v. Granger (W.D. Pa. 1951),Civ. 7726,1951-07-03,,0,,unknown,https://www.courtlistener.com/opinion/1977431/lamar-v-granger/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
Bruen v. Huff (W.D. Pa. 1950),Civ. No. 7169,1950-09-24,,0,,unknown,https://www.courtlistener.com/opinion/8732062/bruen-v-huff/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
"Bostitch, Inc. v. Precision Staple Corporation (2d Cir. 1949)","55, Docket 21421",1949-12-12,,0,,unknown,https://www.courtlistener.com/opinion/223860/bostitch-inc-v-precision-staple-corporation/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
United States v. General Electric Co. (D.N.J. 1949),Civ. A. 1364,1949-04-04,,0,,unknown,https://www.courtlistener.com/opinion/1755675/united-states-v-general-electric-co/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
Calderwood v. Mansfield (N.D. Cal. 1947),26195-G,1947-04-22,US Court of Appeals,0,,unknown,https://www.courtlistener.com/opinion/1674749/calderwood-v-mansfield/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
"Treasure Imports, Inc. v. Henry Amdur & Sons, Inc. (S.D.N.Y. 1941)",,1941-05-07,,0,,unknown,https://www.courtlistener.com/opinion/8844557/treasure-imports-inc-v-henry-amdur-sons-inc/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
Sure-Fit Products Co. v. Med-Vogue Corp. (E.D. Pa. 1939),No. 48,1939-07-06,,0,,unknown,https://www.courtlistener.com/opinion/8779673/sure-fit-products-co-v-med-vogue-corp/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=10
Gillette Safety Razor Co. v. Standard Safety Razor Corp. (D. Conn. 1932),No. 2233,1932-12-08,,0,,unknown,https://www.courtlistener.com/opinion/6787191/gillette-safety-razor-co-v-standard-safety-razor-corp/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=11
Bassick Mfg. Co. v. Adams Grease Gun Corporation (2d Cir. 1931),"142, 143",1931-07-14,,0,,unknown,https://www.courtlistener.com/opinion/1499969/bassick-mfg-co-v-adams-grease-gun-corporation/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=11
Ransome Concrete Co. v. German-American Button Co. (2d Cir. 1912),No. 126,1912-12-09,,0,,unknown,https://www.courtlistener.com/opinion/8802149/ransome-concrete-co-v-german-american-button-co/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=11
J. A. Scriven Co. v. W. H. Towles Manufacturing Co. (D.C. Cir. 1909),No. 509,1909-01-05,,0,,unknown,https://www.courtlistener.com/opinion/7358725/j-a-scriven-co-v-w-h-towles-manufacturing-co/?q=%22Patent+Marking%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=11
